tenure,last_active_days,usage_frequency,session_duration,complaints,monthly_charges,payment_missed,products_used,plan_type,churn
28,0,7,34,4,260,1,3,standard,0
32,60,9,21,1,854,1,2,basic,0
24,12,12,13,1,774,0,1,premium,0
38,68,4,31,7,1096,1,2,premium,1
10,79,9,39,1,801,1,3,standard,0
22,15,6,15,2,265,0,3,standard,0
34,77,5,1,3,335,0,3,standard,0
39,76,4,36,0,296,1,2,premium,0
7,60,10,22,0,1318,0,1,standard,0
23,69,12,16,2,1310,0,1,standard,0
39,56,1,36,7,413,0,3,premium,0
46,17,2,24,3,1469,1,3,basic,0
33,57,1,3,4,260,0,1,standard,1
25,42,2,24,7,1410,0,1,premium,1
20,48,7,35,6,529,1,2,premium,0
3,28,3,16,4,1199,0,1,standard,1
54,79,14,1,6,541,0,2,standard,0
59,22,11,43,2,479,0,3,premium,0
17,81,2,7,1,665,0,1,standard,0
4,8,3,32,7,684,1,3,basic,1
46,14,12,21,3,1446,0,2,premium,0
13,1,11,27,1,1007,0,2,standard,0
51,25,10,26,6,761,0,1,premium,0
14,39,2,41,4,488,0,1,standard,0
7,46,8,6,1,706,0,2,standard,0
27,32,6,19,3,1178,0,2,standard,0
46,71,2,25,1,769,0,3,premium,0
37,13,3,24,1,1032,0,1,basic,0
8,72,1,16,2,1213,0,2,premium,0
32,47,12,2,5,754,0,3,premium,0
35,88,9,23,5,816,0,2,basic,1
18,27,6,23,4,299,0,2,basic,0
13,64,14,34,6,1376,0,2,standard,0
33,59,1,38,3,763,0,2,basic,0
54,27,7,18,4,1384,0,2,standard,0
34,82,0,33,5,247,0,2,basic,1
21,75,9,12,6,1481,0,2,premium,1
40,84,11,34,0,952,0,1,basic,0
38,8,12,31,0,712,0,3,basic,0
35,80,12,23,3,227,0,1,standard,0
15,86,6,31,4,1027,0,1,premium,0
23,53,14,9,4,685,0,1,basic,0
29,69,0,6,7,1064,1,2,standard,1
37,81,3,20,7,1457,0,3,basic,0
2,47,0,16,5,1396,1,1,premium,1
37,3,0,33,1,1098,1,1,premium,1
46,71,7,24,4,1361,0,1,basic,0
48,76,10,30,5,595,1,2,standard,1
53,6,1,42,3,1020,1,2,basic,1
53,80,11,36,0,822,0,2,basic,0
12,24,14,34,2,1182,0,1,basic,0
31,88,4,17,3,392,1,1,basic,1
17,67,11,38,6,972,0,1,basic,0
51,76,0,30,1,958,0,2,basic,0
20,33,14,40,4,1032,0,1,standard,0
52,83,6,12,3,794,0,2,premium,0
3,86,2,4,6,1109,1,1,basic,0
20,27,11,32,5,276,0,2,standard,0
50,34,6,30,7,789,1,1,basic,1
54,82,7,11,6,1131,0,2,standard,0
59,76,0,18,4,1092,1,2,basic,1
32,0,2,36,2,1059,1,3,standard,0
19,28,8,7,1,1299,1,2,basic,1
34,33,14,24,7,373,0,3,basic,0
11,3,13,13,6,312,1,1,basic,0
47,6,4,32,3,586,0,3,basic,0
22,85,5,29,4,1177,0,1,standard,0
44,3,9,39,7,681,0,1,standard,0
58,36,14,30,7,723,0,1,premium,0
38,20,9,32,1,774,1,3,premium,0
49,74,14,1,7,1492,0,2,premium,1
22,83,11,11,2,258,0,3,premium,0
54,13,14,9,5,337,0,3,premium,1
39,34,6,1,2,1477,0,3,premium,0
38,83,10,3,6,1219,0,1,basic,1
41,68,11,40,5,463,0,2,standard,0
21,50,12,9,7,935,0,1,premium,0
54,14,3,29,2,715,0,2,basic,0
40,25,1,37,7,1200,0,1,basic,0
20,51,12,23,5,1377,0,1,standard,0
39,86,8,2,2,702,1,2,basic,1
4,86,3,22,5,1330,0,3,standard,1
39,39,1,20,4,1453,0,2,standard,1
47,61,8,23,4,1114,1,3,basic,1
27,3,3,19,4,630,0,2,basic,0
16,74,10,28,6,1461,0,2,premium,1
52,40,11,22,1,1154,0,2,basic,0
19,61,8,6,6,1477,0,3,basic,0
33,12,14,39,7,483,0,1,basic,0
9,5,12,23,5,541,0,2,standard,0
58,48,1,43,0,961,1,3,standard,0
30,28,5,2,6,1331,1,3,premium,0
49,78,14,21,5,1282,0,3,standard,0
39,83,12,43,2,557,0,1,basic,0
18,38,13,18,0,587,1,1,standard,0
41,48,4,34,3,1186,1,1,standard,1
35,82,0,31,5,563,0,2,basic,0
32,12,13,41,7,986,1,1,standard,0
8,6,0,22,5,694,0,2,standard,1
37,41,12,28,4,808,0,1,premium,0
33,67,11,14,4,760,0,2,premium,0
16,11,12,20,1,552,0,2,basic,0
46,9,2,40,1,1158,0,3,standard,0
8,61,11,16,6,624,1,3,basic,0
31,33,3,20,7,857,1,1,standard,1
16,85,9,12,4,366,1,3,premium,0
39,77,14,3,7,1012,0,2,premium,1
21,37,5,6,4,1151,0,2,premium,0
1,21,8,8,1,1175,0,1,standard,0
33,18,12,27,7,312,1,2,standard,0
48,0,8,11,3,806,1,2,standard,0
3,15,1,36,0,910,0,3,standard,0
7,66,3,39,6,224,1,1,premium,1
11,66,11,20,5,657,0,2,standard,1
22,28,7,4,1,811,0,1,standard,0
7,11,9,29,3,924,0,2,basic,0
36,0,4,44,3,1132,0,1,premium,0
19,86,6,41,2,610,0,2,premium,0
26,34,11,3,2,331,1,3,premium,0
28,81,13,43,5,1277,0,2,premium,0
44,50,12,26,0,267,0,3,basic,0
42,4,14,34,3,1398,0,1,premium,0
45,52,11,39,7,614,0,1,standard,0
50,56,2,22,6,1020,0,1,premium,1
30,57,14,31,5,435,0,2,basic,0
11,21,14,25,4,581,0,3,premium,0
50,34,5,40,7,931,0,3,standard,0
10,39,9,25,4,832,0,3,basic,0
45,26,13,10,4,584,0,3,standard,0
43,79,3,4,1,1177,1,2,premium,1
5,43,12,22,3,1358,0,1,basic,0
57,53,11,36,6,855,0,2,basic,0
41,75,13,33,0,1340,0,3,standard,0
13,63,12,12,1,1368,1,3,basic,0
17,47,1,9,4,469,0,1,premium,1
50,61,2,31,1,597,0,1,premium,0
27,70,9,5,1,402,0,3,premium,0
55,66,8,19,1,1179,0,1,basic,0
6,57,1,25,7,518,0,3,premium,0
16,62,9,33,4,1459,0,2,basic,0
49,79,11,29,4,455,1,1,basic,0
20,42,7,26,0,705,1,3,standard,0
44,52,13,7,3,1468,0,1,standard,0
14,27,14,32,3,916,0,1,basic,0
51,37,9,43,4,958,0,1,premium,0
30,87,1,4,5,310,1,3,premium,1
13,74,2,32,2,1428,0,1,standard,0
24,31,8,19,6,1248,1,1,basic,1
14,23,7,37,2,734,0,2,basic,0
31,89,1,14,4,530,1,3,basic,0
53,19,9,6,3,383,1,3,basic,0
31,27,11,16,0,1386,0,3,standard,0
5,4,1,15,0,1372,0,2,basic,0
14,4,14,32,0,617,0,2,basic,0
24,79,0,41,5,1498,0,2,basic,1
6,10,10,8,4,1254,0,1,standard,0
10,39,12,21,1,499,0,2,basic,0
24,39,12,10,6,607,0,2,basic,0
9,68,14,11,2,519,0,2,basic,0
42,43,4,35,3,1427,0,3,standard,1
48,74,1,10,2,652,0,1,basic,1
7,27,12,37,2,1460,0,1,standard,0
26,85,4,17,1,697,0,2,basic,0
8,51,8,19,2,656,0,1,basic,0
28,73,10,36,0,929,0,3,standard,0
21,34,13,22,2,631,0,3,standard,0
54,34,7,40,7,1448,0,1,basic,1
29,17,1,25,5,1308,0,3,standard,0
21,29,0,43,1,457,1,3,standard,0
54,65,5,7,2,729,0,1,standard,0
1,1,7,44,0,346,0,1,standard,0
17,62,1,7,6,1122,0,1,basic,1
56,8,6,10,6,1473,0,3,premium,0
1,15,1,35,6,307,1,1,standard,1
28,56,1,36,1,1492,0,1,basic,0
30,44,5,20,5,808,0,1,standard,0
57,21,5,20,7,1244,0,1,premium,1
23,67,13,4,5,951,0,2,standard,1
30,86,3,16,7,1431,1,3,standard,1
20,9,12,10,4,577,1,2,standard,1
3,9,12,4,7,744,0,1,basic,0
5,44,8,13,7,581,0,1,basic,1
58,52,6,22,2,909,0,1,standard,0
58,59,7,14,1,439,0,2,premium,0
13,11,14,29,6,468,1,2,premium,0
46,4,1,42,5,1322,0,1,basic,0
49,66,0,40,4,402,0,2,basic,0
7,8,9,26,1,824,1,2,basic,0
33,80,10,15,3,439,1,3,standard,0
34,46,11,9,3,823,0,1,basic,0
5,66,7,20,7,1343,0,3,standard,0
22,84,12,26,1,1156,1,1,basic,1
30,53,6,27,5,391,1,1,premium,0
48,54,2,31,2,225,1,3,standard,0
19,25,10,22,5,1030,1,3,basic,0
13,16,5,5,4,1220,1,1,basic,1
50,31,14,7,0,1150,0,3,premium,0
25,88,11,7,7,773,0,1,standard,0
55,59,5,13,3,413,0,3,premium,0
39,49,9,10,0,863,0,1,premium,0
17,89,3,36,2,1118,0,2,basic,0
32,27,11,32,1,1025,0,2,basic,0
21,54,8,27,3,1446,1,2,basic,1
53,52,1,22,4,1468,0,1,standard,0
19,68,4,23,2,765,0,1,premium,0
35,27,11,44,6,1367,0,2,premium,0
2,21,2,40,7,552,0,2,standard,0
43,11,9,7,7,303,0,2,basic,0
42,30,9,1,6,475,0,1,basic,0
51,4,9,12,5,1155,0,1,premium,0
14,8,6,27,3,922,0,3,premium,0
44,56,12,28,2,1445,0,3,standard,0
16,88,0,21,7,411,1,2,standard,1
13,17,3,14,7,1356,0,3,premium,0
57,90,3,7,1,401,0,1,premium,0
6,9,10,39,3,323,0,3,standard,0
14,1,1,43,2,1357,1,1,premium,1
1,1,14,43,7,663,0,3,standard,0
35,81,12,19,1,395,1,2,basic,0
39,87,8,39,4,384,0,3,basic,0
57,84,3,34,2,310,0,1,basic,0
17,75,14,5,1,1145,0,3,standard,0
45,65,6,34,4,292,0,2,premium,0
34,64,5,6,2,902,1,3,standard,0
16,89,12,37,3,613,1,3,basic,0
11,22,13,10,1,559,0,2,premium,0
46,17,14,30,3,887,0,1,basic,0
3,86,6,44,7,881,1,1,standard,1
11,1,14,27,7,1417,0,3,premium,0
36,6,12,32,4,684,0,2,basic,0
20,10,2,39,1,1356,0,3,basic,0
31,73,5,24,0,771,1,3,standard,0
51,35,1,15,0,390,1,3,standard,0
17,62,9,15,7,345,1,2,standard,1
1,20,2,10,2,1362,0,2,basic,1
41,63,14,28,1,357,0,2,standard,0
43,59,0,21,6,1196,1,2,premium,1
44,69,10,43,3,685,0,2,standard,0
44,66,1,43,3,1489,0,1,premium,1
47,81,2,25,0,1087,0,1,standard,0
4,22,10,22,6,1349,1,3,premium,1
21,75,6,26,0,1214,0,3,basic,0
18,3,0,44,7,805,0,3,basic,0
2,45,10,2,7,1431,0,3,standard,1
13,59,2,35,7,325,0,1,basic,1
45,44,10,4,3,1110,1,1,basic,1
2,60,2,43,6,1367,1,1,basic,1
8,6,5,21,2,1309,0,2,basic,0
6,10,4,10,6,1192,0,1,premium,0
26,52,14,27,5,778,0,2,basic,0
27,66,1,5,0,1023,0,3,basic,0
45,75,8,27,1,734,1,1,standard,0
5,19,14,23,7,1137,1,1,standard,1
23,8,1,6,4,1450,0,1,standard,1
39,41,12,43,0,347,0,1,standard,0
52,33,1,5,4,1337,0,1,premium,1
42,27,3,3,3,1228,0,3,basic,1
57,70,7,16,1,1231,0,1,basic,1
22,17,14,41,2,503,0,1,premium,0
49,73,5,6,5,343,0,2,basic,0
23,82,13,27,3,958,0,1,basic,0
41,57,6,24,1,1193,1,2,premium,0
44,30,12,1,3,837,0,3,premium,0
30,80,14,30,0,321,1,2,standard,0
53,4,7,31,7,540,0,2,premium,0
10,66,6,29,0,1483,0,2,standard,0
17,29,5,19,5,1144,0,1,premium,1
20,3,3,37,6,745,0,2,premium,0
15,39,11,31,7,809,0,1,premium,1
23,37,7,2,3,382,0,3,standard,0
18,35,4,37,7,412,0,1,premium,0
44,50,10,38,3,535,0,1,basic,0
2,31,0,18,6,522,0,2,basic,1
12,67,9,4,2,1254,0,1,basic,0
3,11,12,16,7,1106,0,1,basic,1
49,29,3,30,2,1021,0,2,basic,0
8,25,5,21,2,1127,1,1,standard,0
36,74,8,41,2,1005,0,1,standard,0
39,42,0,8,4,1313,0,2,standard,0
42,60,13,28,2,552,0,3,basic,0
40,12,2,6,1,687,0,2,basic,0
55,41,9,11,7,444,0,1,premium,1
11,55,11,29,0,375,1,1,standard,0
27,69,1,41,3,303,0,3,premium,0
50,4,11,35,2,595,0,2,basic,0
9,83,10,5,1,592,0,2,premium,0
18,86,8,31,0,718,1,3,standard,0
23,2,0,38,6,535,0,2,standard,0
26,49,8,6,4,260,1,3,premium,0
11,31,0,41,5,1009,0,1,basic,1
37,84,2,39,6,794,0,3,basic,0
52,82,4,13,2,216,1,2,premium,0
32,53,8,24,7,866,0,1,basic,0
39,80,12,11,5,486,0,1,standard,0
40,43,1,29,7,1348,0,3,basic,0
10,46,5,16,6,943,0,1,standard,1
41,85,3,28,6,695,0,2,basic,0
41,14,0,31,2,400,0,2,premium,0
46,11,6,26,1,1288,0,2,standard,0
4,37,1,39,4,575,0,1,basic,0
32,35,8,5,4,379,1,1,premium,1
21,56,8,19,0,709,0,2,standard,0
56,49,12,40,1,281,0,2,standard,0
15,44,0,37,2,1386,0,3,premium,0
27,31,12,40,7,1459,0,1,standard,0
43,62,4,17,1,675,0,3,basic,0
29,50,9,38,5,1389,0,1,basic,1
54,18,2,6,1,918,1,1,basic,0
45,28,13,30,5,470,0,2,basic,0
56,6,3,7,0,487,0,2,basic,0
16,0,7,3,3,931,0,1,premium,0
14,44,14,32,1,1271,0,3,basic,1
11,68,12,6,7,1343,0,1,basic,1
19,52,3,19,1,1434,0,2,standard,0
34,81,11,6,2,1479,0,2,standard,0
8,65,6,20,3,1366,0,2,premium,0
50,70,5,12,5,1274,1,1,premium,1
57,51,1,9,1,527,0,3,basic,0
5,60,13,10,6,696,0,1,basic,0
37,35,0,10,1,1268,0,3,standard,0
47,90,1,36,0,291,1,3,standard,0
52,41,4,32,3,924,0,1,premium,0
4,51,3,29,4,335,1,3,basic,1
20,67,6,22,0,420,0,2,basic,0
16,1,14,41,6,865,0,1,basic,0
40,10,3,23,1,1446,0,2,standard,0
48,27,13,19,6,1225,0,2,basic,0
29,68,11,31,4,352,1,1,premium,0
32,29,6,25,1,975,1,3,basic,0
13,84,0,23,4,435,0,2,basic,1
36,81,12,31,6,1073,0,1,standard,1
57,69,1,8,1,838,1,3,basic,1
4,18,8,20,0,971,0,2,standard,0
41,69,2,39,2,246,1,3,basic,0
48,64,10,6,5,1486,1,3,basic,0
45,14,14,9,1,885,0,2,standard,0
40,69,10,39,4,925,0,1,standard,0
54,40,1,30,4,508,0,3,premium,0
4,49,7,6,4,205,0,3,basic,0
59,16,6,17,0,1085,0,2,standard,0
22,17,1,15,1,1390,1,2,basic,1
47,34,1,3,6,329,0,2,basic,1
7,24,12,1,0,393,1,3,standard,0
26,43,4,14,5,1361,0,3,premium,0
44,79,6,12,5,1477,0,1,standard,1
47,62,12,43,0,606,0,2,basic,0
30,55,1,15,2,433,0,1,standard,0
10,90,7,14,6,409,1,2,premium,1
22,57,3,18,1,1245,0,1,standard,1
38,60,2,25,6,274,1,1,premium,1
17,4,6,3,6,556,0,1,premium,0
6,8,7,14,5,429,0,1,premium,0
45,82,7,28,4,1032,1,1,basic,1
10,39,12,37,1,247,0,1,standard,0
56,61,1,23,2,635,1,3,premium,0
45,75,10,31,3,331,0,1,standard,0
53,29,0,42,2,1429,0,3,basic,0
24,39,12,13,0,1193,0,1,basic,0
28,48,8,18,5,583,0,1,basic,0
2,2,12,37,2,1035,1,1,basic,1
5,55,12,41,3,521,0,1,standard,0
1,1,4,10,4,858,1,2,standard,1
49,60,0,11,3,423,0,2,standard,0
30,16,11,8,3,481,0,2,basic,0
56,5,3,20,7,1162,0,3,basic,0
14,0,3,25,3,1079,0,2,standard,0
28,65,8,18,7,281,0,2,standard,0
16,86,11,13,3,338,1,3,standard,0
7,74,4,22,7,1434,0,3,basic,0
27,80,1,20,3,497,0,2,premium,0
6,14,11,38,3,845,0,3,premium,0
15,9,9,10,4,672,1,1,basic,0
6,50,13,12,1,669,0,1,premium,0
53,30,2,4,0,854,1,3,premium,0
25,55,0,3,4,419,0,1,basic,1
13,33,3,18,7,597,0,2,premium,0
40,80,8,30,0,221,0,1,standard,0
39,55,2,42,7,744,1,1,standard,1
54,80,13,2,6,1122,0,2,standard,0
26,67,14,34,4,1213,0,1,premium,0
39,65,9,11,5,989,1,1,basic,1
9,64,1,22,7,1004,1,1,standard,1
16,46,8,2,4,804,0,1,basic,1
31,62,12,22,6,279,0,2,basic,0
36,77,1,18,7,762,0,2,standard,1
40,3,4,3,4,434,0,1,basic,0
41,3,5,7,5,605,0,3,standard,0
15,45,11,43,1,890,0,3,premium,0
6,44,3,26,1,1377,0,2,basic,0
45,84,13,14,4,716,0,3,standard,0
47,73,14,3,7,1259,0,2,standard,0
27,72,9,27,0,468,0,1,premium,0
9,76,13,12,2,349,0,2,premium,0
47,39,9,3,6,1324,0,1,premium,1
36,88,11,38,2,259,1,1,basic,0
4,79,11,1,5,406,1,1,basic,1
54,53,9,12,7,906,0,1,standard,1
20,16,0,22,1,1128,1,2,premium,1
50,62,13,26,5,1089,0,2,premium,0
43,38,14,25,1,251,0,3,standard,0
19,87,6,12,0,1262,1,1,standard,1
11,15,14,40,6,495,0,2,standard,0
55,7,3,11,2,1188,0,3,basic,0
44,57,1,7,2,550,0,2,basic,0
5,5,7,35,0,1216,0,1,basic,0
40,20,4,12,5,966,0,1,standard,0
10,81,1,12,4,704,1,3,basic,0
6,51,4,20,5,784,0,1,basic,0
23,25,11,39,2,534,0,3,premium,0
1,23,12,4,3,877,0,1,premium,1
31,31,5,3,0,1471,0,1,basic,0
53,33,12,24,7,1458,0,2,basic,0
40,20,9,9,4,948,0,3,basic,0
2,55,4,34,5,1236,0,2,basic,1
19,70,14,38,0,926,1,1,basic,0
42,70,3,25,5,239,0,2,standard,0
18,3,10,22,3,833,0,3,standard,0
55,19,4,19,4,369,0,2,premium,0
22,3,12,6,2,1182,0,3,basic,0
8,33,8,37,5,372,0,1,standard,0
9,3,9,10,7,1352,0,2,basic,0
57,78,5,38,6,936,0,3,premium,0
17,52,11,5,3,1433,0,2,premium,1
35,29,3,42,5,286,0,3,standard,0
40,81,12,15,1,1012,0,3,premium,0
42,23,5,24,4,346,0,1,premium,0
13,81,5,24,0,679,0,1,basic,0
29,11,3,9,1,252,0,3,premium,0
58,16,11,5,5,1458,0,1,basic,0
28,20,14,10,3,348,0,3,premium,0
45,76,8,9,4,223,1,2,premium,1
13,20,7,9,5,584,0,3,premium,0
25,89,2,20,6,824,0,2,basic,0
38,1,5,29,6,495,0,1,standard,0
55,35,5,10,5,436,1,1,standard,1
47,71,0,14,5,857,0,2,standard,1
5,78,13,16,5,1410,0,3,basic,0
1,13,2,31,2,534,1,3,basic,0
47,53,7,8,4,587,0,2,standard,0
4,65,2,23,0,758,0,1,basic,0
47,35,10,14,0,1072,0,1,premium,0
